"","GeneStableID","Gene","Category1","Category2","Subcategory","SequenceLength","Category","dNdS","busted_P","model_avg_P","model_avg_Padj","PosSel","model_avg_omega3","M21_P","M21_Padj","busted_PosSel","busted_Padj","busted_q02_PosSel","model_avg_PosSel","model_avg_q02_PosSel","M21_PosSel","GeneGCcontent","PPI","logPPI","logSeqL","MUSmax_fpkm_mean","MUStau_fpkm_mean","MUSmax_fpkm_median","MUStau_fpkm_median","MUSmean_fpkm_all_samples","MUSmedian_fpkm_all_samples","MUSasinTauFPKMmean","MUSlogitTauFPKMmean","MUSlogFPKMmean","MUSlogFPKMmedian","BV_FPKMmean","BV_FPKMmedian","BV_TauFPKMmean","BV_TauFPKMmedian","BVlogFPKMmean","BVlogFPKMmedian","BVasinTauFPKMmean","BVasinTauFPKMmedian","MusBVfpkm_mean","MusBVtau","logMusBVfpkm_mean","asinMusBVtau","X","pNpS1align_BV006","pNpS1align_Mus","pNpS1align_avg","sqrt_pNpS1align_Mus","sqrt_pNpS1align_BV006","sqrt_pNpS1align_avg","ZlogMusBVfpkm_mean","ZasinMusBVtau","ZlogMusfpkm_mean","ZasinMusTau","ZlogPPI","ZlogSeqL","ZpNpS1align_Mus","ZpNpS1align_avg","sqrt_dNdS"
"1014","ENSMUSG00000031154","Otud5","intracellSignaling","otherIntracellSignaling","Inhibitor",1716,"Immune",0.0374940624789532,0.5,0.5,0.5,0,0,1,1,0,0.5,0,0,0,0,45.56,74,1.8750612633917,3.23451728351269,"49.849650342694",0.662393312144947,"49.849650342694",0.649968870506584,18.7352526468397,15.919718785968,0.950791219850845,0.637878107531141,1.29524269052003,1.22839314057551,30.6651197245898,25.4396050172078,0.430996238030932,0.433069587865366,1.50058113441704,1.42225496291162,0.716173460692428,0.718266237550134,24.7001861857147,0.54669477508794,1.40993626960116,0.832161081857501,7219,NA,0,NA,0,NA,NA,0.497759376153811,-1.12238189412298,0.475523224655607,-0.735137588544591,0.0413780904258158,0.371327638849663,-0.952603106107385,NA,0.193633836090063
"1015","ENSMUSG00000031165","Was","intracellSignaling","otherIntracellSignaling",NA,1491,"Immune",0.149106448665479,0.218063828419678,0.340492202524924,0.5,0,0.00168692813424594,1,1,0,0.489470563904645,0,0,0,0,48.15,268,2.42975228000241,3.17347764345299,"43.5914210885009",0.9675129408561,"43.5914210885009",0.96651263198067,4.9506959780605,1.13734386052165,1.38956418848822,2.82737458871106,0.774567762662124,0.329874398024455,15.8593795033204,3.3668154839028,0.934670609799307,0.943897255427853,1.22684158670374,0.640164841562784,1.31233204495211,1.33166354067843,10.4050377406904,0.951091775327704,1.05709672674958,1.34780072498389,7226,0,0,0,0,0,0,-0.0637849305247549,1.12482571784511,-0.388004254183846,1.10267019972751,1.08720010251502,0.181205973671501,-0.952603106107385,-1.26765396681878,0.386143041715734
"1016","ENSMUSG00000031189","Aff2","Control",NA,NA,3807,"Control",0.229474880511614,0.000159030763830115,0.380686082561011,0.5,0,7.4357216087223e-05,1,1,1,0.00147239457498565,1,0,0,0,37.16,27,1.44715803134222,3.58058287681437,"14.4286263641249",0.970478732319493,"7.53504142300859",0.948685572354717,1.9994066944201,0.141803761619663,1.3981219744685,2.8821068965528,0.477035356445584,0.0575914694360973,0.776092462360107,0,0.881199211159978,0.88672721091486,0.24946557115402,0,1.21890388227534,1.22753469545928,1.3877495783901,0.925838971739736,0.377988777052723,1.2949875604577,7235,0,0.591549295774646,0.295774647887323,0.769122419238086,0,0.543851678205853,-1.14458556780716,0.894660820872118,-0.881454956083824,1.13851462691218,-0.76539650249234,1.44922663686214,2.02641089777058,1.29858515291886,0.479035364573028
"1017","ENSMUSG00000031207","Msn",NA,NA,NA,1731,"Immune",0.0143917522486931,0.499721936225946,0.5,0.5,0,9.36034852928206e-16,1,1,0,0.5,0,0,0,0,41.25,221,2.34635297445064,3.23829706787539,"148.882297794025",0.760342782715265,"157.99850540279",0.787757803760234,46.7385127605769,28.2469341631568,1.05922504366335,1.08439949442767,1.67886888492763,1.46608034748461,130.877268746055,72.6882293756751,0.788122089222101,0.805451817535593,2.12016994407621,1.86739812116369,1.09246100214431,1.11399889717551,88.807890753316,0.774232435968683,1.953314496579,1.07566178026938,7242,0,0,0,0,0,0,1.36254609270628,-0.0611822166253497,1.11175850841786,-0.280960735914798,0.929957913752106,0.383100625983099,-0.952603106107385,-1.26765396681878,0.119965629447326
"1018","ENSMUSG00000031264","Btk","intracellSignaling","Kinase","Kinase",1977,"Immune",0.038057607939458,1.86533223687224e-05,0.00507528873112668,0.198693915415715,1,7.11787633550618e-05,1,1,1,0.000218762632750342,1,1,1,0,42.99,392,2.59439255037543,3.29600666931367,"9.24730306665349",0.929993868450816,"9.24730306665349",0.946531503092814,1.34345416336224,0.29732741267279,1.30302098416304,2.29538584503084,0.369856463384914,0.11304959487557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7271,NA,0,NA,0,NA,NA,NA,NA,-1.05920870291824,0.740182566487965,1.39761511497458,0.562850138127731,-0.952603106107385,NA,0.195083592184115
"1019","ENSMUSG00000031284","Pak3","intracellSignaling","Kinase","Kinase",1677,"Immune",0.0184302362340748,0.5,0.5,0.5,0,0,1,1,0,0.5,0,0,0,0,38.71,118,2.07554696139253,3.22453306260609,"20.1459093022692",0.853611467323808,"13.6079639004403",0.918292055671079,4.4578825453396,0.0694203155922028,1.17817938474344,1.62825822956133,0.737024185335389,0.0291484300596143,2.02669627012109,0.113322313271035,0.928407480137026,0.960442369057182,0.480968841561564,0.046620913311124,1.29992843441178,1.37057014118349,3.24228940773035,0.891009473730417,0.627600292632454,1.23434747751547,7279,0,0,0,0,0,0,-0.747328717505192,0.630385453772867,-0.450269419915847,0.217281476144617,0.419376561285294,0.340229540918331,-0.952603106107385,-1.26765396681878,0.135758006150926
"1020","ENSMUSG00000031289","Il13ra2","CytoChemoRecept","CytoChemoRecept","CCRecept",1155,"Immune",0.376558167811794,0.5,0.5,0.5,0,0.0757239610901099,1,1,0,0.5,0,0,0,0,35.75,107,2.03342375548695,3.06258198422816,"2.7557612928103",0.980561965408004,"0.260606823080798",0.930903139918676,0.397740035549714,0,1.43092030118888,3.0913341156352,0.145426404868325,0,1.65263131955256,0.737073000978726,0.838382038795361,0.783855155333218,0.423676893024025,0.239818070177693,1.15707729575938,1.08725907610521,1.02518567755114,0.909472002101682,0.306464847323087,1.26518240122772,7281,0,0,0,0,0,0,-1.25841593729001,0.764767044103082,-1.43142083036585,1.27589095726407,0.339956894053258,-0.164203458170444,-0.952603106107385,-1.26765396681878,0.613643355550921
"1021","ENSMUSG00000031302","Nlgn3","Control",NA,NA,2544,"Control",0.0144382477564189,0.299965324214979,0.332610752628833,0.5,0,0.00259846466919271,1,1,0,0.5,0,0,0,0,49.42,127,2.10720996964787,3.40551710697638,"8.98659502733795",0.977800925200427,"8.98659502733795",0.980083262722396,0.538985559565224,0.128637047530343,1.42124595354588,3.02999331232156,0.187234544827865,0.0525543018917787,0.859890683140472,0.0163458050547904,0.995362058220712,0.996405664561119,0.269487418893153,0.00704149896671775,1.50264113817194,1.51080757677406,0.699438121352848,0.98658149171057,0.230305356006899,1.4546974019709,7288,0,0,0,0,0,0,-1.37962380532687,1.59069181138834,-1.36208298488372,1.23536979320973,0.479074429126616,0.90394498636835,-0.952603106107385,-1.26765396681878,0.120159259969504
"1022","ENSMUSG00000031309","Rps6ka3","intracellSignaling","Kinase","Kinase",2220,"Immune",0.00456577572119678,0.5,0.5,0.5,0,0,0.996335729882454,1,0,0.5,0,0,0,0,38.19,72,1.86332286012046,3.34635297445064,"29.4643177091253",0.721540765055693,"9.05376758343244",0.329267609242408,10.8023409163534,6.89906358932157,1.01491472661204,0.897637307995025,1.07196815529135,0.897575610012628,13.8426717716357,13.5529362632022,0.470373700036936,0.482477181627389,1.171512083641,1.16295062729115,0.755754500304261,0.767871756129791,12.3225063439946,0.595957232546314,1.12458593571807,0.881954414247574,7290,0,0,0,0,0,0,0.0436241788744,-0.90537771869964,0.105227506195941,-0.466555226912269,0.0192463447147386,0.719665010542565,-0.952603106107385,-1.26765396681878,0.0675705240559579
"1023","ENSMUSG00000031326","Cdx4","Control",NA,NA,846,"Control",0.189791576224437,0.5,0.5,0.5,0,5.92139720219112e-12,1,1,0,0.5,0,0,0,0,41.83,17,1.25527250510331,2.92737036303902,"0.305029323534626",0.943335738485434,"0.186485688669498",0.964988339576167,0.0674716940325878,0,1.33044634507108,2.45833652805631,0.0283563677359955,0,1.35555701639207,0,0.997050705598005,0.998349897016999,0.372093620824208,0,1.51646219003736,1.53016368725618,0.711514355212329,0.97019322204172,0.233380546105129,1.39728054659721,7296,0.150769230769231,0.307131702238419,0.228950466503825,0.554194642917467,0.388290137357661,0.478487686888414,-1.37472963876702,1.34046358287449,-1.62557881379022,0.855054141255896,-1.12718009215306,-0.585350413604307,1.19393892781325,0.990156148719824,0.435650750285635
"1024","ENSMUSG00000031377","Bmx","intracellSignaling","Kinase","Kinase",1962,"Immune",0.13679174811123,0.398001728205458,0.495809733921708,0.5,0,0.00166013452169638,1,1,0,0.5,0,0,0,0,40.56,33,1.53147891704226,3.29269900304393,"1.49171663100632",0.669804950868949,"1.27315872275834",0.720662000229676,0.548182005324691,0.201960760623407,0.958649222499189,0.669158480582195,0.189822015301512,0.0798902898606531,1.77815975603537,0.299736190115313,0.857006680316364,0.852328314707727,0.443757215904735,0.113855211688554,1.18300509991296,1.17636771398976,1.16317088068003,0.763405815592656,0.335090828086848,1.06282070568048,7325,0.130597814441825,0.260972972972973,0.195785393707399,0.510855138931746,0.361383196125422,0.442476432940105,-1.21285767476913,-0.117144866019548,-1.35779172418509,-0.702224215343323,-0.606416753941905,0.552547668807104,1.02607359706072,0.820232082404856,0.369853684733882
"1025","ENSMUSG00000031392","Irak1","intracellSignaling","Kinase","Kinase",2166,"Immune",0.294973059668806,0.0796695502536541,0.192331200214079,0.5,0,0.0112363467521984,1,1,0,0.248229383722823,0,0,0,0,50.6,197,2.29666519026153,3.3356584522893,"141.321835865429",0.629106347167321,"145.682411440019",0.610396258354306,63.5662477516064,61.7592520571758,0.915984013415389,0.500815807406811,1.81000554824381,1.79767775917594,23.5599466689996,16.8091700619752,0.880452231317422,0.889063385767397,1.39022741941602,1.25064368106331,1.21775111106579,1.2312371356291,43.563097210303,0.754779289242371,1.64897536741252,1.0527340091656,7338,0,0,0,0,0,0,0.878190218356803,-0.161103668431281,1.32924567017292,-0.880928144589402,0.836275887397285,0.686354519857989,-0.952603106107385,-1.26765396681878,0.543114223408673
"1026","ENSMUSG00000031394","Opn1mw","Control",NA,NA,1143,"Control",0.275340352120629,5.83429041329242e-05,0.0918357164068586,0.5,0,0.0403885902397686,0.00683987378502615,0.0385209334027432,1,0.000628454543431825,1,0,0,1,41.29,87,1.94448267215017,3.05804623039528,"0.330185666171696",0.962185477520197,"0.330185666171696",0.972061900534894,0.0233711914124581,0,1.37508985898027,2.73527278680229,0.0100331871263256,0,0.00268662532589974,0,0.903328445822477,0,0.0011652219964536,0,1.25463494994195,0,0.0130289083691789,0.932756961671337,0.00562183881149355,1.30848591078974,7340,0,0,0,0,0,0,-1.73720773389087,0.953487941749133,-1.65596739044261,1.04204423276711,0.172266161830806,-0.178331081968722,-0.952603106107385,-1.26765396681878,0.52472883675345
"1027","ENSMUSG00000031438","Rnf128","Control",NA,NA,1284,"Control",0.13022792045306,0.0529424496642729,0.5,0.5,0,4.21254670177836e-27,0.0594486716548411,0.257264775589291,0,0.185392111721889,1,0,0,0,38.91,21,1.34242268082221,3.10856502373283,"240.347850945874",0.940278467227742,"147.241650684066",0.918117313130734,44.9958264653158,13.6563337772222,1.32391618125178,2.41899763592463,1.66271842678345,1.16602534687749,58.8753592631614,53.2072084376579,0.652787733972423,0.675710519994399,1.77724813227716,1.73405704256306,0.940669537039199,0.964942425622572,51.9355928642386,0.796533100600082,1.72374778142293,1.10282903446947,7353,0,0,0,0,0,0,0.997190552176596,0.0572153139922932,1.08497334236287,0.827702442806742,-0.962865961592272,-0.0209789563216128,-0.952603106107385,-1.26765396681878,0.360871057932137
"1028","ENSMUSG00000031444","F10","Control",NA,NA,1458,"Control",0.304511349521299,2.62443188037143e-06,0.309876898982712,0.5,0,0.0924185800870722,3.62520002091804e-05,0.000312397671367807,1,3.97804998668055e-05,1,0,0,1,47.83,70,1.85125834871908,3.16375752398196,"331.900689496214",0.996661870035256,"329.728430302321",0.997498715527903,54.139651367106,0.542718157775068,1.51298758210735,3.54087862062739,1.74146401585353,0.188286591193833,166.916973455925,0.0620236846617493,0.997914854556916,0.999548146042882,2.22509459789904,0.0261342022475265,1.52511704993844,1.54953786892852,110.528312411515,0.997288362296086,2.04738513073168,1.51869937632982,7357,0.0695984417141145,0,0.0347992208570572,0,0.263815165815225,0.186545492727799,1.51225955341185,1.86961862758175,1.21557110377067,1.61963111177419,-0.00350024971500342,0.150930478964171,-0.952603106107385,-0.387413341970308,0.551825470163619
"1029","ENSMUSG00000031458","Coprs","Control",NA,NA,504,"Control",0.307253247107948,0.076036871752809,0.341348453143445,0.5,0,0.0039887934289891,1,1,0,0.242291125103002,0,0,0,0,50.07,57,1.76342799356294,2.70243053644553,"52.3612069899121",0.832115837446493,"67.3031355794339",0.871277080177659,13.406723564,6.56562838147279,1.14863092598832,1.48621872584404,1.15856522301607,0.87884500523066,6.24707029903053,4.31378843455678,0.666373696321322,0.696363206280351,0.860162474141924,0.7254042592324,0.955005910259516,0.987195326061496,9.82689693151526,0.749244766883908,1.03450400245874,1.04632592130458,7367,0.133696563285833,0,0.0668482816429167,0,0.36564540648808,0.258550346437433,-0.0997412623897847,-0.189030737289133,0.24884676567299,0.0935172711612223,-0.169096799868558,-1.28597601288735,-0.952603106107385,-0.0476485130554883,0.554304291078418
"1030","ENSMUSG00000031488","Rab11fip1","Control",NA,NA,3684,"Control",0.43571559554649,0.000558751440881633,0.419589828162266,0.5,0,0.0845456998822522,2.00373051484348e-11,4.22488710682956e-10,1,0.00430912589816108,1,0,0,1,47.54,33,1.53147891704226,3.56631962152481,"26.215802083097",0.836701498764834,"31.8950096476779",0.860548082170572,7.55303929938969,3.77916336042441,1.15479933579156,1.51544276368662,0.932120467524139,0.679351875743294,14.8902127984993,5.50591819797492,0.796344964362582,0.794833828981665,1.20112971322973,0.813308598387666,1.10259540966664,1.10072180552053,11.2216260489445,0.816523231563708,1.08712899126693,1.1281393281906,7380,0.222024591142414,0.282959353763303,0.252491972452858,0.531939238788889,0.471194854749512,0.502485793284604,-0.0159885667156203,0.167520030608756,-0.126706690704931,0.119353756970413,-0.606416753941905,1.40480052550467,1.1077378772358,1.10339452216145,0.660087566574686
"1031","ENSMUSG00000031497","Tnfsf13b","CytoChemoRecept","CytoChemoRecept","CytoChemo",819,"Immune",0.201870858529309,0.450902784366454,0.5,0.5,0,0.0727283640115492,1,1,0,0.5,0,0,0,0,41.61,240,2.38201704257487,2.91328390176042,"11.3309127041255",0.762067304218268,"10.4815286214568",0.732367837070959,3.52831188762976,1.06685203513553,1.06124748458518,1.09309423873489,0.655936331257042,0.315309386823572,1.2971298021072,0.958068397606627,0.661066176368115,0.726450421195339,0.36118553622514,0.291827858143481,0.949388686104464,1.02040632714226,2.41272084486848,0.711566740293192,0.533100765134333,1.00384859814518,7387,0,0,0,0,0,0,-0.897724762181811,-0.374151034404159,-0.584751774356937,-0.272489708884608,0.997199434469116,-0.629225860316264,-0.952603106107385,-1.26765396681878,0.449300410114779
"1032","ENSMUSG00000031519","Asb5","Control",NA,NA,987,"Control",0.0806130849677179,0.5,0.5,0.5,0,6.3685595935663e-12,1,1,0,0.5,0,0,0,0,38.02,69,1.84509804001426,2.99431715266964,"25.843206297439",0.935183598132356,"25.843206297439",0.936170189288195,3.75908001783064,1.35300811911808,1.31337193963582,2.35618282357246,0.67752300696521,0.371623425723449,1.13199898714672,0.422691097156816,0.930448272815286,0.943618055237017,0.328786994033383,0.153110613813438,1.30391276433359,1.33105760840458,2.44553950248868,0.932815935473821,0.53725723338712,1.3086036739928,7400,0.0309018567639257,0,0.0154509283819628,0,0.175789239613594,0.124301763390399,-0.891109740905058,0.954001165217977,-0.548950765601842,0.783537713554168,-0.015114979811282,-0.376829604660196,-0.952603106107385,-0.681118959853012,0.283924435312845
"1033","ENSMUSG00000031523","Dlc1","Control",NA,NA,4575,"Control",0.156256520683581,0.372505915581778,0.5,0.5,0,0.0753979331626348,1,1,0,0.5,0,0,0,0,41.01,25,1.41497334797082,3.66039109840247,"28.8223248708706",0.665399520414276,"28.8375847128336",0.680385732063075,11.6208926685883,8.06402599227911,0.953973242988689,0.650528479306117,1.10109007339714,0.957321142253311,12.1901718390574,9.97489170478647,0.649383007599777,0.66692899706245,1.12025045348937,1.04040024351592,0.937097837952379,0.955594888918806,11.9055322538229,0.657391264007027,1.11077592055222,0.945511926294367,7403,0.109103344012094,0.110468578592697,0.109785961302396,0.332368137150204,0.330307953298273,0.331339646439112,0.0216455329186494,-0.628387912401333,0.153525542408912,-0.721809632350404,-0.82607794371632,1.69780726362205,0.334746359006555,0.295817833833165,0.395292955519803
"1034","ENSMUSG00000031534","Smim19","Control",NA,NA,324,"Control",0.108852317611858,0.5,0.5,0.5,0,0,1,1,0,0.5,0,0,0,0,44.42,16,1.23044892137827,2.51054501020661,"20.356190938076",0.564095461806298,"20.356190938076",0.604983333465755,9.96210863425168,9.60328528174592,0.849670482030349,0.244777653036551,1.03989410160612,1.02544044627203,55.4669578258571,41.1642762563907,0.637401363658132,0.642510561601621,1.75179439062279,1.6249446501261,0.924590425752811,0.929912396089342,32.7145332300544,0.600748412732215,1.52781715134723,0.88684108877159,7409,0,0,0,0,0,0,0.68536685766162,-0.884081116830555,0.052033420533107,-1.15868346034125,-1.17398281565344,-1.88364657150228,-0.952603106107385,-1.26765396681878,0.32992774604731
"1035","ENSMUSG00000031535","Dkk4","Control",NA,NA,663,"Control",0.255337028500852,0.0857817574541344,0.496976938334887,0.5,0,0.00311350970381335,0.110960832533292,0.4460940569594,0,0.25996234101626,0,0,0,0,45.62,62,1.79934054945358,2.82151352840477,"0.0761338069214011",0.927984613201465,"0.0786616338203964",0.95052505215497,0.0124832634508572,0,1.2991094414927,2.27263737816539,0.0053878529721243,0,0.31354222231628,0,0.842562593150962,0.863109129642154,0.118444037247145,0,1.16278593527608,1.19180058608349,0.163012742883569,0.885273603176214,0.0655844732268998,1.22524777703385,7410,0.07205310880829,0.146500981033355,0.109277044920822,0.382754465726208,0.268427101478763,0.330570786550811,-1.64177717160952,0.590728075870439,-1.66367157106649,0.723799005745773,-0.10138677692586,-0.915065294810548,0.529905900163353,0.292189862454158,0.505308844669131
"1036","ENSMUSG00000031536","Polb","Control",NA,NA,1005,"Control",0.064841713770071,0.5,0.5,0.5,0,0,1,1,0,0.5,0,0,0,0,42.6,116,2.06818586174616,3.00216606175651,"116.304418082662",0.908385762551337,"99.4338705786967",0.900518794540261,22.9535516333093,12.4919706724262,1.26329466134275,2.07013582624697,1.37936991609677,1.13007538848979,19.0293497519571,17.9488986052976,0.350212565908852,0.354587618034245,1.30166685025609,1.27758397190078,0.633274650403207,0.637853789043961,20.9914506926332,0.629299164230094,1.34225387906633,0.916183609452241,7411,0,0,0,0,0,0,0.390042818196422,-0.756203563762494,0.615046307326222,0.573788210643157,0.405497843561698,-0.352382414867323,-0.952603106107385,-1.26765396681878,0.254640361628064
"1037","ENSMUSG00000031537","Ikbkb","intracellSignaling","Kinase","Kinase",2271,"Immune",0.0731682544348265,0.499826117013759,0.472023887556635,0.5,0,0.00306503119471051,1,1,0,0.5,0,0,0,0,47.5,330,2.51982799377572,3.35621713421974,"59.758101865523",0.75362438696927,"59.758101865523",0.754290241295776,19.2998616136656,15.585952047924,1.05139284358848,1.05087645782294,1.30749307729123,1.21974040544808,7.67049395412954,7.04752313750575,0.621845034333591,0.64232025129035,0.93804383974173,0.905662234003395,0.908482570258607,0.929713862061242,13.4851777838976,0.68773471065143,1.16092382988786,0.977849763614878,7412,0.0470141763894115,0.0216464749671581,0.0343303256782848,0.147127410658783,0.216827526825843,0.18528444532201,0.101455955389076,-0.487456478695748,0.49584021139215,-0.313766034613153,1.25703008244579,0.750389151101881,-0.382739836303074,-0.393363768004214,0.27049631131464
"1038","ENSMUSG00000031543","Ank1","Control",NA,NA,5721,"Control",0.0540598992937342,0.274988141013198,0.493009045019912,0.5,0,0.0180551615886296,1,1,0,0.5,0,0,0,0,48.97,253,2.40483371661994,3.75747194776567,"208.949199422222",0.980005380735091,"208.949199422222",0.981676292321343,19.5234116069982,1.95736238009231,1.42891849036808,3.07868980779466,1.31224955521854,0.470904544016073,16.7611246797359,0.677240148578729,0.940339895065669,0.974688490922241,1.24947046294811,0.224595249687593,1.32404582337684,1.41102149379828,18.142268143367,0.96017263790038,1.28199339549871,1.36987935703852,7416,0.110859262311972,0.0751148042860267,0.0929870332989994,0.27407080159336,0.332955345822787,0.304937753154639,0.294138228842256,1.22104653925866,0.503728721425897,1.26750633975096,1.0402183030724,2.00018736808846,0.10894540109838,0.171236860569883,0.232507847811067
"1039","ENSMUSG00000031568","Rwdd4a","Control",NA,NA,564,"Control",0.0599022110721798,0.462576213245116,0.499999999999973,0.5,0,0.0607890869177318,1,1,0,0.5,0,0,0,0,43.45,14,1.17609125905568,2.75127910398334,"28.0648188963798",0.688946909786829,"27.4681686334249",0.693146931173822,11.5152997779869,10.0998878437209,0.9791583501031,0.751472956574508,1.09744125669025,1.04531859057952,12.6412353828701,12.1316295397016,0.495149540860685,0.499389030970474,1.13485370284748,1.11831862221959,0.780547628177226,0.784787194215879,12.0782675804285,0.592048225323757,1.11655021875199,0.877974424324606,7432,0,0,0,0,0,0,0.030835331354895,-0.922722901075886,0.147474063217058,-0.616321397404955,-1.27646949396678,-1.13382618053618,-0.952603106107385,-1.26765396681878,0.24474928206673
"1040","ENSMUSG00000031594","Fgl1",NA,NA,NA,942,"Immune",0.292681544913531,0.372188459662919,0.445317943376821,0.5,0,0.0001028778427241,0.0104057473049476,0.0563502490666834,0,0.5,0,0,0,1,39.77,41,1.6232492903979,2.97405090279288,"325.88187554273",0.999064764197002,"299.307550127912",0.99959932242213,52.4189374827934,0.14051825593253,1.54020993269806,3.62772794930816,1.72769524553581,0.0571022412893927,232.437855810142,0.0393076812618185,0.999676609062999,0.999738666324099,2.36817128545539,0.016744137059467,1.55281228376835,1.55462980446722,142.428396646468,0.99937068663,2.15663514356302,1.5457075758077,7445,0.0842198581560282,0.0485600354452816,0.0663899468006549,0.220363416758049,0.290206578416183,0.257662466806198,1.68613100278001,1.98732298228234,1.19273591259275,1.73365237449247,-0.4333916397091,-0.439953390608446,-0.0990774669575905,-0.0518380954997522,0.541000503616707
"1041","ENSMUSG00000031627","Irf2","intracellSignaling","TranscrFact","TranscrFact",1047,"Immune",0.0606491466448368,0.5,0.5,0.5,0,0.0224908112358636,1,1,0,0.5,0,0,0,0,44.21,70,1.85125834871908,3.01994668167884,"57.8120795866294",0.80404554738783,"21.678692398645",0.578503221926624,17.7688406249752,10.776071543586,1.1122250660555,1.31796700342326,1.27343744653042,1.07100043548614,27.6890207513541,27.8714841559203,0.512182206797897,0.534552682526351,1.45771572463006,1.46046910962229,0.7975815757938,0.819978406545059,22.7289306881647,0.658113877092864,1.37527816777094,0.946273434360226,7463,0,0,0,0,0,0,0.442600989977025,-0.625069186339467,0.439359725396496,-0.0589692713234977,-0.00350024971500342,-0.297000681550606,-0.952603106107385,-1.26765396681878,0.246270474569805
"1042","ENSMUSG00000031628","Casp3","intracellSignaling","otherIntracellSignaling",NA,831,"Immune",0.107180601628306,0.355605355592882,0.355982633699745,0.5,0,0.00718360949708167,1,1,0,0.5,0,0,0,0,43.26,875,2.94250410616808,2.91960102378411,"78.78577264322",0.936456548487114,"10.5893228261568",0.714914840343464,14.5971224716816,3.58524793264092,1.31596905238591,2.37157251768565,1.19304448233255,0.661362823728324,20.6837575060533,17.9299551482815,0.54476018080338,0.557931998856252,1.33613454183066,1.27714958496871,0.830218344730006,0.843460569281261,17.6404399888674,0.740608364645247,1.27045615922408,1.0364192591568,7464,0.074207752833321,0.261467889908257,0.167837821370789,0.511339309957935,0.272410999839069,0.409680145199629,0.275776711614154,-0.232204932455182,0.306029829955162,0.794415762979035,2.05394939263259,-0.609549765288451,1.02794891915667,0.665478277361114,0.327384485931001
"1043","ENSMUSG00000031634","Ufsp2","Control",NA,NA,1383,"Control",0.171689837678694,0.5,0.5,0.5,0,0.0233216927895234,1,1,0,0.5,0,0,0,0,39.64,25,1.41497334797082,3.14082218010931,"31.4039051754886",0.578420965281846,"27.983039116335",0.656266179172388,16.2082284020951,11.7286854567501,0.864144258798702,0.300234809809932,1.23573616173966,1.10478355460745,34.9019957594622,28.7721071143613,0.546908756239352,0.480153956542206,1.55511859128669,1.47380957283133,0.832376006626748,0.765546905127955,25.5551120807786,0.562664860760599,1.42414813877948,0.848228246491279,7468,0.185895076583336,0,0.0929475382916679,0,0.431155513223867,0.304872987146562,0.520377572968849,-1.05235963119368,0.376833005436476,-1.09805980853974,-0.82607794371632,0.0794932004311245,-0.952603106107385,0.170931253232045,0.414354724455621
"1044","ENSMUSG00000031639","Tlr3","PRR","PRR","NucleicAcids",2715,"Immune",0.217874581537317,0.0108428538388529,0.0805190555614679,0.5,0,0.0058044936866137,0.972852306692441,1,1,0.05254409855405,1,0,0,0,39.44,392,2.59439255037543,3.43376983392487,"17.2246188935214",0.837055010386245,"3.61243943724339",0.370545857185354,4.52465375940989,2.48556794612022,1.15527773085125,1.51771841504051,0.742305065146362,0.542273553099627,3.23557001852738,1.79806875319353,0.84723146951238,0.851553791012606,0.626911865491371,0.446858381623184,1.16923477581724,1.17527732125002,3.88011188896864,0.842143239949313,0.688429779421687,1.16221054827978,7472,0.189125295508274,0.125273532552562,0.157199414030418,0.353940012647005,0.434885382035628,0.396483813074907,-0.650518559242855,0.31600571465976,-0.441511201332163,0.121357522538046,1.39761511497458,0.99194444848867,0.418299922896347,0.603209564966532,0.466770373457139
"1045","ENSMUSG00000031641","Cbr4","Control",NA,NA,708,"Control",0.151818033389322,0.5,0.5,0.5,0,1.30524745036113e-20,1,1,0,0.5,0,0,0,0,42.22,28,1.46239799789896,2.85003325768977,"28.3529388075954",0.706301038153585,"27.9768422772631",0.743628048680675,11.4026299317171,7.95560515816542,0.998052555419947,0.828255727208498,1.09351378546288,0.952094937808952,18.0477675261777,7.55295710604293,0.823761700501578,0.811511298101876,1.27984408196033,0.932116294003216,1.13756316117989,1.12169865819375,14.7251987289474,0.765031369327582,1.19659614259679,1.06473543915866,7473,0,0,0,0,0,0,0.158228458680143,-0.108800271680431,0.140960441865763,-0.537182707999475,-0.736662861580097,-0.826234193958851,-0.952603106107385,-1.26765396681878,0.389638336652494
"1046","ENSMUSG00000031652","N4bp1","Effector","Effector","RestrFact",2670,"Immune",0.210683939265543,0.000698367489232632,0.00252791738898714,0.143097265956487,1,0.000867459757482599,1,1,1,0.00524304683204196,1,1,1,0,46.49,24,1.39794000867204,3.42651126136458,"12.8730629956529",0.559964652758268,"13.6871976664434",0.5845316835178,6.55509735562452,6.09772582181053,0.845507500224162,0.228859382817782,0.878240065066585,0.851119218965565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7479,NA,0.298208469055374,NA,0.546084672056792,NA,NA,NA,NA,-0.216066107883788,-1.17612017803516,-0.858192834068963,0.969335994365588,1.16252687147386,NA,0.45900320180315
